cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
5.2635698,5.3371597,48.3854952,68.1627068,67.478898,58.7831181,20.3805336,12.9443837,18.3695146,56.9510666,28.6491812,51.5518415,54.6265764,49.1994375,60.8284258,2.2816745,39.709206,37.1795131
1.2839147,1.3325618,14.9551651,76.582491,76.0899214,73.4316896,19.5656726,52.9207169,25.8565882,61.8026065,32.7676181,53.526022,19.8013878,15.43771,81.1378986,5.9128353,36.1938783,13.0748446
1.3482466,1.332553,15.6821317,68.2162223,69.2883888,63.3590705,23.9599919,24.5956163,19.2733122,67.6195024,35.5844223,44.5684542,20.1177609,14.785612,67.7023665,3.4611048,34.7716973,12.9629554
1.3304129,1.3631575,14.9519948,73.4622195,75.7023392,68.3489662,23.6092667,24.5834258,20.2451993,67.5177894,36.2256861,47.8880104,18.3282277,14.4388788,66.5413036,4.7886617,32.6007002,18.4612018
1.1131472,1.1947375,15.3255656,59.9742289,65.1560891,61.9687084,28.3826263,10.6051575,15.2300518,65.9557264,39.5880003,40.1335203,19.9477753,16.1572926,50.5513567,2.9685195,35.7779241,14.0306194
1.7870939,1.8465842,17.6655628,72.8012029,71.8031877,63.6783608,28.4176731,15.2406788,17.0986743,66.331657,41.844659,51.2760539,22.79414,16.5524235,56.4755404,4.1486277,38.2548426,13.621991
4.2272918,4.2609886,40.7046514,81.3961473,77.1099257,81.0170242,16.1582055,42.9561686,21.4008836,58.9347885,25.6045023,62.9574506,46.5313976,40.7011522,82.4247748,5.4913191,35.3222261,20.1863577
1.2706522,1.2884016,12.6234244,65.6455245,67.5681511,57.8866522,29.1050779,11.7249458,18.9926537,69.617308,40.6215603,38.3073504,16.610361,12.0683202,51.9913938,3.2474986,36.5612834,6.5495208
1.3470437,1.3455757,18.2211187,67.2273787,66.3441123,60.0586835,30.4520646,12.5598452,15.9576998,70.4745148,42.2281499,38.9438885,21.8153735,17.7736823,48.7216211,4.6736806,30.1350113,14.462794
1.6465669,1.7028194,20.1097848,67.5810426,68.3089093,64.6305531,26.5924144,10.8467503,15.5254937,68.2394647,38.7392591,43.2798037,25.1266195,20.3782846,51.4485629,5.1955428,35.811262,19.3107811
1.6175781,1.6173103,21.7380045,67.0486007,68.3525486,60.750019,28.9524956,14.9587706,17.1244418,68.2774024,42.4536364,39.3489952,26.755661,21.9742982,49.1693433,4.1742357,31.8841442,19.2568026
1.0411508,1.0565638,14.6965229,75.7361452,75.3609921,72.5347174,22.2399096,26.7269632,19.8032218,65.1540482,34.6925775,48.8802257,18.7924558,14.7719358,64.6042114,14.3881395,39.7664981,9.8949854
1.0879886,1.1336476,12.5708293,78.1542614,77.0581292,71.9999215,23.0974155,28.0126175,20.70047,64.9119141,31.8346828,50.4032539,16.1487539,12.4226714,65.4664119,14.5621907,38.7595657,8.4196819
1.1519382,1.13846,13.0531362,76.1439364,76.2590317,70.3449996,24.1615266,26.1080685,21.8777679,67.0535668,37.0748574,46.1387588,17.0637596,12.6307001,67.155195,4.2212888,34.3283829,10.0593226
2.3804533,2.4078977,27.1820528,71.048661,71.3633173,68.8246416,26.1404456,14.4646148,14.8947738,66.7682284,32.1877804,52.0325641,32.600809,26.9825288,59.4099323,4.5087107,34.858857,18.5089007
0.7397565,0.7535631,12.968718,63.1083677,66.0722891,53.5543032,27.748215,15.6035841,14.3279597,67.8758867,39.3316506,39.1677782,17.6945399,12.7170843,55.9940947,3.7336396,36.3917082,10.4659841
1.3459289,1.3700137,20.8028807,77.551135,75.1472911,74.8641044,15.7231583,62.5370105,27.6281916,60.8244574,25.5312145,53.562594,23.4130114,19.259404,85.8284725,4.7419136,34.4677603,15.5198648
4.5223864,4.6168963,42.5028709,79.4218012,75.9921885,80.1565924,11.451132,53.2308092,24.893191,57.6568254,20.7402293,64.3746013,47.5501994,42.0201126,85.0743993,5.0087507,37.2754831,26.4333295
1.3031695,1.3115639,11.5555718,77.7711045,76.1512559,80.8024259,23.2231353,10.120005,15.2940959,68.5063493,38.8051601,48.1354187,15.9557118,11.1501079,47.3519288,9.8033741,33.1270908,6.4553763
1.1409392,1.2111514,9.5210874,60.8220632,63.7787061,58.1162802,28.5821979,9.8768102,15.9418183,68.3626585,41.5910214,38.5593407,12.9127282,8.590836,48.4741976,4.6299458,39.1881906,7.5967564
3.288181,3.3006309,33.3225864,65.7356275,65.9585895,61.2004355,21.0049244,13.2229755,17.6163814,58.9568581,31.8657035,45.5999496,39.3714207,33.6976964,61.9970532,2.398009,35.1346992,36.9512854
2.0072756,2.055721,22.3097315,62.3204784,67.6978293,52.1356262,28.2866579,5.7792106,13.8931584,69.7618487,38.6997011,39.3199633,26.8182926,20.4741764,46.3854204,3.6174195,38.6864859,17.7272175
1.6057412,1.5607209,9.4988384,55.7578841,60.4124694,54.1947673,31.7511555,5.8287485,15.1637962,70.7850753,43.0457391,37.3851499,15.1379306,9.9821496,41.3282547,3.4958806,43.0203531,11.6214018
1.4741706,1.4765501,16.0664224,65.7603283,66.6523248,60.4417498,29.4555747,9.4576892,16.4487229,70.8252144,42.9194726,41.5043848,21.1345369,15.6124381,54.2974268,3.2864694,31.9776051,11.6666953
1.3806473,1.3956455,14.6920125,74.0690873,73.8549313,70.9454307,24.8472689,22.975648,18.6270425,66.0846913,33.3286221,45.8010662,18.7986449,13.545835,64.620453,4.8574881,32.6328729,9.3156799
1.1809223,1.2233003,14.6065177,65.3628745,65.9076158,57.5103531,29.583545,10.744783,15.2817407,71.4159025,40.3251288,36.6216284,19.4657997,14.43121,53.9431785,3.2467593,37.309226,8.0204778
1.1727902,1.2281393,15.705292,74.9239342,77.2332687,71.4978766,25.6304829,24.4177871,19.5535106,67.8826961,35.1828692,50.0225045,20.2564663,15.3951715,66.8938155,3.9353193,36.8435599,14.1600237
1.5078946,1.545597,12.005826,69.5805564,71.3236895,69.5931839,29.6037429,7.0245523,12.5413523,65.14098,42.5172307,35.1682715,15.8937966,11.4578899,40.3837773,6.1832997,35.8149402,9.5864394
1.6510564,1.6478584,23.7061149,78.6240378,74.9930611,75.4534886,14.9794495,60.3534185,25.683456,59.5474955,25.0935047,57.5401143,29.0487049,23.9070304,86.340504,4.3240407,33.9311913,23.5975696
1.0432893,1.0805236,13.84499,77.1171445,76.2714946,72.5397022,22.5498433,24.7192353,21.3177886,65.9568672,33.1030996,46.8447857,17.9143984,13.8518994,64.091292,14.39697,38.473647,9.8142165
0.9395557,0.9802697,10.9354183,79.4074468,78.5095608,76.1902115,26.136003,25.6358618,17.030558,63.6007426,34.99044,49.943438,14.7038585,10.1506211,62.4355895,8.5660798,37.0979107,4.9132986
1.5924605,1.5920504,20.51146,69.1879267,67.5678219,68.8215069,23.3991786,28.2433384,15.9128767,63.6919433,39.3847436,45.4884372,25.4915474,21.1418937,67.5591602,4.8202258,33.4965821,22.1437521
3.5374935,3.5675483,39.3419621,72.8788043,72.1507544,74.6584711,11.6089602,28.8765395,21.0407539,63.9660913,22.8647318,57.2828803,44.3014307,39.9603731,74.1476606,2.588929,33.6972344,27.5656325
1.1613937,1.1965342,14.2582009,70.6726959,70.8691996,62.2391208,26.4819565,26.194911,19.7128148,67.9151086,37.8870136,44.4918056,18.7018898,13.6548357,68.8930514,3.450902,34.3015676,12.7289167
2.5844997,2.4984733,23.2981678,59.2117961,64.9149794,51.9621421,23.7170578,16.7857308,19.3450464,64.2381482,33.3105982,44.497808,31.0639293,23.4992794,60.7858185,2.7434515,39.2371951,31.2366924
1.8758986,1.9353295,23.922117,69.0597258,67.6666796,64.674867,26.8380955,12.2329227,15.0871831,66.702564,35.8141329,44.5856819,29.2789482,24.4077606,55.6079097,4.9245885,35.6663685,23.6067353
5.1826472,5.3352993,38.4514372,58.0516615,62.5630279,51.5383637,20.8821036,12.0409335,17.3415167,61.3429041,30.7049912,44.9090351,47.349266,39.8501945,62.1603201,2.3277347,41.6722383,46.5855629
1.2308259,1.3241142,12.609942,66.9161352,69.5163783,58.2554977,27.9979329,10.5840096,18.4786959,71.079943,38.8904918,38.0459506,18.4171454,12.9422866,54.0525306,3.0205158,36.4241265,8.4775057
4.9179729,5.0336688,40.4762013,62.018601,65.3768418,54.3029988,22.1099833,17.6121777,17.9992466,60.6545374,31.5293154,49.5321301,47.9968956,41.1984489,64.8207059,3.1176116,41.9920293,38.5698156
1.2365736,1.2448577,9.740756,77.0423592,76.9609139,72.7747433,23.7138107,22.5914447,19.9580005,64.2595684,37.2676322,50.0178946,13.8017074,9.0889389,57.014315,7.0746906,39.6780786,6.4363817
0.8650707,0.8650707,14.5580075,70.314421,69.898357,73.7058399,19.2612283,10.8595539,21.00151,69.828743,30.9784915,41.6691146,17.9501699,14.5526614,57.382134,3.9441748,39.6052632,18
0.6260319,0.6822505,13.4627486,62.9660156,63.7650977,56.2425742,34.8839531,5.770753,15.2594242,66.4702869,44.4246988,32.0861087,16.4038902,11.4794698,40.5177115,4.6403625,37.1074833,11.5819447
2.4703792,2.4400265,26.1259545,61.5814847,62.7213185,58.431471,26.1802609,12.3501521,13.8313298,63.9953546,38.0523801,44.1666925,32.0351814,26.5348136,58.410453,2.5649117,33.6722366,38.5333661
0.5452772,0.5353909,7.7532287,79.0327966,79.7944862,80.640836,21.9176267,46.0686764,23.4284655,63.1383227,32.2405882,48.8011375,11.813339,7.8133371,73.1173886,6.5407743,34.813597,5.8917235
1.0021412,0.9601971,13.0225895,80.0062851,78.1330809,82.8567657,22.3039499,47.1271185,22.2502531,65.6842796,33.890978,54.5118323,18.3780094,14.5221733,76.3562169,7.043715,34.5083955,11.0655647
2.7997046,2.8119072,28.4900526,73.0661883,69.6779002,65.7480566,20.395368,15.3512332,16.674663,61.0684832,33.701204,53.4850811,33.5447213,27.0422871,65.4421352,3.3510511,32.7754925,20.94123
1.6477971,1.5525181,25.657549,77.636522,76.0855334,68.3302735,24.804935,59.7452661,26.8180126,66.6898885,36.0171285,53.1900908,29.2318592,24.7627977,85.5911069,2.9829489,39.8957839,20.3989641
1.1731257,1.1800199,11.9186341,67.6162779,68.9850453,59.8630919,26.5045347,11.1749645,19.6003492,69.5248826,39.6500161,40.5493124,15.9041087,11.0358733,53.1830174,2.9356745,34.9578174,6.3934489
1.8336299,1.8690019,25.6158036,77.7846048,75.1147919,73.4020002,12.9995987,63.0936744,27.3547952,57.6435941,21.8597999,58.6996342,31.6807536,26.100905,87.0611088,4.1042257,34.4075037,25.7592275
2.0806281,2.1066314,24.4318578,65.4907247,66.2459948,55.602626,27.965017,10.9170198,15.8239575,68.6550459,41.2500596,44.7945466,29.9624437,24.2844894,53.6778067,3.4350218,36.2180261,17.5079289
1.1276513,1.1540833,15.015331,73.4812084,75.1419814,59.8389422,25.0119947,22.5452462,20.2558393,65.481041,40.1153081,51.6102079,19.9910647,14.7460138,64.9032808,4.5042295,41.3832698,11.5659715
1.3000148,1.318616,13.1494864,58.961279,63.3036778,52.4790571,30.999639,11.44798,21.4231202,69.074664,39.6963692,39.0199227,18.4527455,12.9139158,51.8651913,4.352041,43.4124041,12.9432624
1.6574693,1.6747869,14.6710438,61.0009401,66.0357645,51.3287661,30.0137954,4.55886,17.8859893,68.7578903,41.8622361,37.1962091,20.7847406,15.1847868,43.0510985,3.8777788,39.6370048,12.3949684
1.1607075,1.1597884,13.6765669,70.3997633,71.6024126,60.8110669,29.5222532,14.0576951,15.3872087,65.8731552,41.5021974,48.5936644,18.3099567,12.9389559,55.809267,4.3733449,40.6008897,8.4488812
1.5142536,1.554939,16.751877,66.785917,69.3639319,56.9003719,24.4969463,15.2888011,18.2443639,68.6014269,37.5093427,45.1908214,21.5453176,17.2578506,62.4760312,3.2445084,35.9305875,16.388309
1.9003425,1.9273837,23.1811263,78.3013981,76.9028239,73.9034562,16.4644823,59.9191948,26.8000535,59.8238105,27.8649151,58.8439922,29.4392927,24.0701268,85.4686545,5.1647024,36.9994468,19.7789212
0.9108546,0.9804064,7.9947284,77.3265905,77.4721729,75.1717972,23.2872184,26.8366456,19.6390672,66.1347294,35.8227172,50.0626049,11.9104631,8.3219438,62.3299293,8.9140751,38.5065292,2.7251198
1.3015135,1.3397966,12.6967734,78.5355941,78.1450903,73.0349948,20.8365372,46.7500175,23.6646961,63.3711155,34.8259753,53.6257322,16.9746885,12.56348,75.3837766,6.0148538,37.6095089,11.3431996
1.7448126,1.7735893,13.7283144,53.7143534,60.2376747,54.2834197,28.9315628,5.3729213,14.5649165,68.5718218,42.5570494,37.1557981,20.3098641,14.2311611,43.9661121,3.5355272,43.0471915,13.8834939
2.4222168,2.4222168,21.7800614,65.6883377,66.7012812,60.425438,27.1056407,7.9012952,19.0559711,64.1960701,32.9702223,42.3035929,26.7937334,20.3662108,52.2889055,3.2418023,44.4189451,21.5150863
1.8231549,1.8815376,20.3861022,59.857482,71.2364588,58.3348017,25.2290022,6.3553876,19.0758027,68.1862956,41.0603829,40.0347677,27.1641921,21.819299,54.4289179,3.0312524,40.8611836,18.5714792
2.7158211,2.7937402,32.7599811,81.6769084,77.2084466,82.9714185,15.4710948,56.9125747,24.2813083,60.9373601,25.334041,59.5414181,36.6090006,32.0757474,84.5067937,6.3479804,35.2474975,23.4099348
1.9795452,2.0183711,23.3935378,67.1834606,66.3933619,64.1377517,29.7505253,16.1752212,18.0141325,66.5479418,38.2525237,42.7174888,27.1824286,22.3130428,53.3885119,3.7327367,29.8350712,17.9119054
1.1358007,1.1391751,12.7719281,72.4847621,72.7166977,59.9184597,26.4364754,20.1281535,17.9129212,64.3916713,41.8083698,48.5251339,17.8380864,13.0779286,62.7167268,4.7167802,39.9869145,11.7250431
2.1015503,2.1015503,21.8653816,63.4979897,68.2914139,55.6848385,20.1785963,6.7573105,18.445524,67.7119504,36.5699085,40.8368204,27.1994872,21.5217247,53.4676079,3.301274,42.7731214,19.9232016
1.0058043,1.0637112,13.3473143,74.3680011,74.5005821,70.8688069,23.6074763,25.0188586,21.3142237,67.6242739,36.8970931,44.5717962,16.3958368,12.6041814,66.5998023,4.4178832,34.3334772,8.4966125
1.0755058,1.0934547,10.1268491,64.14405,66.9777785,60.8385145,28.8113785,6.0472569,16.4769144,68.0459635,41.0363892,38.6889228,14.4211525,9.9302185,41.880975,4.7083525,36.3741474,10.8932633
1.2921215,1.3015075,17.1043257,63.0172532,67.1208499,49.9715129,27.6111405,12.6420338,18.8643624,67.5996179,40.2546155,39.220907,21.283661,17.2984826,56.4927916,4.3857262,36.9710135,14.5457319
4.1242564,4.3163655,35.6112119,83.3207336,80.0137086,79.0462265,15.6663715,48.8281492,24.0862366,54.4792876,21.3547573,66.6639285,44.3943117,37.2026247,81.4240185,4.0073649,32.8969358,22.2479104
0.9391028,0.917025,12.9839938,71.7035284,74.1784604,67.634137,25.3238293,24.4806103,20.7730652,66.8525559,36.1716768,44.5574379,16.4010345,11.9686378,65.5197797,4.1973922,34.5343813,9.1924712
1.4607001,1.4237103,13.9785186,74.7232281,74.4909428,73.2068186,26.4629464,22.0514453,18.6541548,65.9715625,32.9714647,44.3087797,18.229444,13.379346,63.926246,4.2378133,33.2839782,9.9920239
1.4308606,1.4352309,15.4262641,63.3194333,67.9190187,51.3473137,30.376872,7.8127614,14.2504161,70.1299262,39.1804426,36.0452529,20.4123991,15.7054145,49.694104,3.3982994,37.9363775,10.4309664
1.3584886,1.3761216,12.5050245,69.1025954,70.5411336,60.2044982,31.0735204,15.5898946,16.0499043,68.7636574,42.6370492,45.7904746,17.4198219,12.0288313,55.4149635,4.6327897,40.6857642,9.9434945
1.9778007,2.0536496,15.3759662,58.7891509,63.4505669,54.5285072,29.0450944,10.2152969,14.6969486,66.380664,38.4813511,39.3636786,21.6681644,16.1748312,53.8790205,4.3486207,39.7642877,19.683908
2.2951018,2.353653,28.4432714,65.9517247,68.5280954,73.047295,18.1582038,27.6577808,22.0900765,62.4760145,24.781699,45.2220799,31.7332201,27.3152082,73.8677536,3.5961872,37.1198569,27.9264214
1.133124,1.1479684,13.0839939,78.8315987,77.157257,72.1485393,23.0013039,26.1099516,20.7105102,65.1435793,32.9739548,48.1670464,16.3958556,12.4317163,64.1357167,14.3370959,37.8862938,9.6867271
1.0581521,1.0793921,9.2584776,77.3245753,75.6097622,72.9135017,24.1836097,25.7527256,20.8667203,66.5839571,39.0940124,49.4745721,13.7273884,9.2880082,59.179604,6.9447921,38.4605095,5.5686506
1.0835296,1.1288605,12.4921532,82.6407456,81.1901197,77.9769486,24.3740096,24.7137543,16.2080166,63.1010459,31.9780734,56.5613068,15.9166614,11.7166635,65.2398419,8.7450625,37.1054414,5.2875725
1.246293,1.2663629,18.242168,77.4795215,76.4988195,73.2042121,23.5467574,34.8566106,18.0309479,65.2255055,31.4481271,53.0279471,22.677559,18.5457753,71.9382732,12.8147238,39.118959,9.9524565
1.4108953,1.4542201,13.0748047,69.4225314,71.7334844,66.3289879,20.2371844,60.89921,27.8405455,67.544153,34.9961216,43.5883925,16.9045135,13.3372789,84.5092227,4.5710557,32.6686828,12.1513582
1.3959523,1.4357226,16.9900183,73.887992,75.601572,65.9061984,20.2939015,23.6305297,21.3385919,65.0644182,34.0006728,49.7740968,21.5907049,17.3068845,69.8420299,4.0670412,31.9894844,14.5743978
1.6107764,1.6022678,11.7970103,64.1685884,62.7896367,61.2590851,28.8554193,5.1986952,12.2197111,68.0180526,40.595043,39.6481385,16.5194256,10.7478519,42.4095634,5.234049,38.0023613,7.0717552
1.3794286,1.4400069,12.9799455,64.0789393,66.4341465,61.7597502,32.9779369,3.3099045,13.1689863,66.5315376,43.0369957,32.3924914,18.2676485,13.0732229,29.8882962,4.4494144,31.8438393,13.3861304
1.311998,1.3212745,14.8061689,64.6988995,64.3185566,58.1243944,29.9368295,10.7316482,15.0495448,70.7407803,42.6005545,38.6834153,19.4771998,14.3671344,53.0177857,3.2290934,35.7563121,10.8996269
0.9381285,0.9261796,11.2547034,72.5278962,72.215814,70.3693171,25.9685828,23.6338532,18.8107985,69.4454048,36.524335,41.8833083,15.5984327,11.368853,65.2141856,4.0986048,32.7817577,8.0836869
1.1984774,1.2202165,12.0922329,61.1865242,61.4279944,58.9728337,31.2288715,5.0949385,14.6340343,66.9413948,43.5934527,35.8907166,17.970726,11.8200948,33.5827515,4.8243603,36.5420075,9.4643094
2.4900024,2.5383363,25.9003422,68.3128664,68.3015448,64.4595412,22.8380826,14.7719782,15.0055168,64.8375377,36.4012768,51.0808879,31.3706248,25.8619128,63.3060529,3.6662504,36.4074807,28.3251237
2.7250629,2.794631,29.6420158,80.8485403,79.1619832,73.5677148,14.3131769,61.2227168,27.5862904,57.8059098,26.6030926,62.1915518,35.279357,29.356633,87.467738,4.8335619,38.9013363,23.5710779
3.5484176,3.6554541,37.8352047,60.2471203,61.5709893,59.0138431,23.5736979,7.2242588,14.503261,61.2037474,32.8646486,43.3967147,43.6816763,37.2802041,52.8851037,3.5603663,33.7932976,45.1900148
1.7850487,1.7894361,17.1292336,63.6127042,65.8545837,54.8184005,29.8101323,6.6269575,16.4451231,65.4232335,38.3917718,41.6035373,24.1250261,17.8483062,48.6505827,3.0421576,37.5359164,10.3307104
2.0110544,2.0110544,21.1655643,71.4213254,70.6882045,68.4978216,18.6189041,23.8042985,22.5483013,66.8043326,29.1265651,49.0905831,24.6383799,21.0703954,72.0966084,3.4090909,37.1338912,26.9047619
0.840887,0.840887,14.1670686,71.9086598,73.2418725,74.1593745,18.4820291,8.400259,18.7083708,71.1421221,31.4790364,40.0903181,16.8533035,13.7178052,53.2806804,3.5035629,44.1176471,11.7142857
1.0685968,1.0898968,11.6581008,71.5712887,72.1954145,62.0520736,29.0051484,16.4446148,18.2195261,66.7972303,43.7071848,45.1396504,16.2422193,11.2801334,56.5195758,4.7152623,41.4483044,7.4478357
1.520137,1.5737632,18.6396434,67.4216093,67.7440668,61.7949918,25.432242,12.3406095,15.4966273,69.106698,37.5236195,43.8238806,22.122627,17.8894257,52.4796627,5.4064411,35.2950539,19.9086058
0.9289943,0.9649397,14.6914583,67.726127,70.7903647,58.3227598,26.6346089,15.6572591,19.7314832,69.0043245,40.0232105,42.5660547,17.8211971,13.4481346,58.5630052,3.5462329,35.7031085,11.9564907
1.8177841,1.9000527,12.4555742,67.3201724,67.8425738,67.7713542,28.4268456,4.5348006,12.9621781,69.3493129,45.4120828,36.2508165,18.1885428,12.3426576,34.5978106,8.6071335,33.2446622,10.4562738
2.6489578,2.7115705,32.015501,61.3203871,64.3442927,55.247295,22.6709615,10.7040319,17.8599447,62.7141633,33.3016979,45.8713864,38.8624534,33.7178593,58.9301455,2.5199593,37.9628745,35.6158699
0.8019424,0.8019424,12.7798214,77.8107428,77.3914362,77.9288661,20.0300144,56.6084238,24.2136359,59.0576557,30.7479084,55.8953217,15.5213311,12.7725191,81.7584014,5.624704,32.2438983,10.7747994
0.519528,0.594981,11.0718763,74.9164948,71.6680908,75.15548,20.4164852,47.8070574,21.5269471,61.2010829,33.0175757,50.8368828,13.6631477,10.187196,78.6387936,4.690088,32.6743921,12.212629
1.5785179,1.5515211,11.6437161,62.9086817,62.1319102,58.6732684,28.6508663,5.4651611,11.1984063,67.7119582,40.1954126,39.811896,16.6878975,11.1652839,42.0795825,5.2618718,35.9059297,7.3433374
1.4515359,1.5141125,21.9033308,72.5037347,72.2439236,67.9575086,27.0668943,11.1138638,17.6656568,65.4964582,38.3784861,45.8014274,27.248658,22.0295466,55.0115204,4.395084,32.1828913,11.6704355
1.3187186,1.3494081,12.0495059,59.2422402,65.6412819,56.3798673,31.224677,9.8327096,16.1110667,68.9991097,43.012462,38.3849708,16.6976836,11.7379896,45.5422745,5.3581448,44.263415,12.2222331
1.7339218,1.8155045,20.2898982,64.8519585,66.0273416,56.9713228,28.8714662,10.4047399,17.6469025,66.7843339,38.9182826,40.1052623,26.589269,21.0062603,48.6855609,4.2683964,35.6423669,20.0135902
